pair,condition,valid_episode_count,episode,scenario,mia_goal,ava_goal,dialogue,item,true_location,ava_belief,final_choice,correct
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,89,Two people are at a station with a coat pocket and a bag. A ticket has been placed in one of these two places.,The other person is looking for the ticket. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The ticket is in the pocket.),"You need to find the ticket. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the ticket is in the pocket.)","[Mia Sanders]: The ticket is in the coat pocket.
[Ava Thompson]: I'll check the coat pocket. LEAVE.",ticket,pocket,pocket,pocket,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,90,Two people are in a bathroom with a towel rack and a laundry basket. A towel has been placed in one of these two places.,The other person is looking for the towel. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The towel is in the rack.),"You need to find the towel. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the towel is in the rack.)","[Mia Sanders]: The towel is on the rack.
[Ava Thompson]: Thanks, I'll look on the rack. LEAVE",towel,rack,rack,rack,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,91,Two people are in a playroom with a toy bin and a rug. A toy has been left on one of these two places.,The other person is looking for the toy. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The toy is on the bin.),"You need to find the toy. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the toy is on the bin.)","[Mia Sanders]: The toy is on the bin.
[Ava Thompson]: I'll check the bin then. LEAVE",toy,bin,bin,bin,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,92,Two people are in a kitchen with an oven and a counter. A baking tray has been placed on one of these two places.,The other person is looking for the tray. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The tray is on the oven.),"You need to find the tray. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the tray is on the oven.)","[Mia Sanders]: The baking tray is right there on the oven.
[Ava Thompson]: Thanks, I'll check the oven. LEAVE.",tray,oven,oven,oven,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,93,Two people are in an entryway with an umbrella stand and a wall hook. An umbrella has been placed on one of these two places.,The other person is looking for the umbrella. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The umbrella is on the hook.),"You need to find the umbrella. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the umbrella is on the hook.)","[Mia Sanders]: The umbrella is on the wall hook.
[Ava Thompson]: Thanks, I will check the wall hook. LEAVE",umbrella,hook,hook,hook,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,94,Two people are in a living room with a table and a mantle. A vase has been placed on one of these two places.,The other person is looking for the vase. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The vase is on the mantle.),"You need to find the vase. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the vase is on the mantle.)","[Mia Sanders]: The vase is on the mantle.
[Ava Thompson]: I will check the mantle then. LEAVE",vase,mantle,mantle,mantle,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,95,Two people are in a room with a desk and a drawer. A wallet has been left in one of these two places.,The other person is looking for the wallet. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The wallet is in the drawer.),"You need to find the wallet. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the wallet is in the drawer.)","[Mia Sanders]: The wallet is in the drawer.
[Ava Thompson]: Thanks, I'll check the drawer. LEAVE",wallet,drawer,drawer,drawer,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,96,Two people are in a bedroom with a dresser and a nightstand. A watch has been left on one of these two places.,The other person is looking for the watch. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The watch is on the nightstand.),"You need to find the watch. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the watch is on the nightstand.)","[Mia Sanders]: The watch you're looking for is on the nightstand.
[Ava Thompson]: Thanks, Mia. I will check the nightstand. LEAVE.",watch,nightstand,nightstand,nightstand,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,97,Two people are in a kitchen with a drawer and a hook. A whisk has been placed on one of these two places.,The other person is looking for the whisk. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The whisk is on the drawer.),"You need to find the whisk. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the whisk is on the drawer.)","[Mia Sanders]: The whisk is on the drawer.
[Ava Thompson]: Thanks, I'll check the drawer. LEAVE",whisk,drawer,drawer,drawer,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,98,Two people are in a workshop with a bench and a drawer. A spool of wire has been placed on one of these two places.,The other person is looking for the wire. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The wire is on the bench.),"You need to find the wire. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the wire is on the bench.)","[Mia Sanders]: The wire is on the bench.
[Ava Thompson]: Thanks, I'll check the bench. LEAVE.",wire,bench,bench,bench,True
gemini-3.1-pro-preview × gemini-3.1-pro-preview,shared_help,100,99,Two people are in a garage with a workbench and a toolbox. A wrench has been placed on one of these two places.,The other person is looking for the wrench. You know where it is. Guide them to the correct location. Be direct and concise. (Extra information: The wrench is on the toolbox.),"You need to find the wrench. Ask the other person and decide where to look. Once you have decided, state your final choice and say LEAVE. (Extra information: You believe the wrench is on the toolbox.)","[Mia Sanders]: The wrench is on the toolbox.
[Ava Thompson]: Thanks. I'll check the toolbox. LEAVE",wrench,toolbox,toolbox,toolbox,True
