pair,scenario,condition,stem,stem_canonical,turn,agent,true_count,false_count
v0.2×v0.3,wallet,false_deceive,I should tell them the wallet is in the,I should tell them the [item] is [prep],6,1,0,0
v0.2×v0.2,key,false_help,I should tell them the key is in the,I should tell them the [item] is [prep],6,1,1,0
v0.3×v0.2,key,false_help,I should tell them the key is in the,I should tell them the [item] is [prep],6,1,1,0
v0.2×v0.2,key,ignorance_deceive,I should tell them the key is in the,I should tell them the [item] is [prep],6,1,1,0
v0.2×v0.3,wallet,shared_deceive,I should tell them the wallet is in the,I should tell them the [item] is [prep],6,1,0,1
v0.2×v0.3,wallet,shared_help,I should tell them the wallet is in the,I should tell them the [item] is [prep],6,1,1,0
v0.2×v0.3,wallet,false_deceive,I think the wallet is in the,I think the [item] is [prep],6,1,0,0
v0.2×v0.2,key,false_help,I think the key is in the,I think the [item] is [prep],6,1,1,0
v0.3×v0.2,key,false_help,I think the key is in the,I think the [item] is [prep],6,1,1,0
v0.2×v0.2,key,ignorance_deceive,I think the key is in the,I think the [item] is [prep],6,1,0,1
v0.2×v0.3,wallet,shared_deceive,I think the wallet is in the,I think the [item] is [prep],6,1,0,1
v0.2×v0.3,wallet,shared_help,I think the wallet is in the,I think the [item] is [prep],6,1,1,0
v0.2×v0.3,wallet,false_deceive,I want them to check the,I want them to check the,6,1,0,0
v0.2×v0.2,key,false_help,I want them to check the,I want them to check the,6,1,1,0
v0.3×v0.2,key,false_help,I want them to check the,I want them to check the,6,1,1,0
v0.2×v0.2,key,ignorance_deceive,I want them to check the,I want them to check the,6,1,1,0
v0.2×v0.3,wallet,shared_deceive,I want them to check the,I want them to check the,6,1,0,0
v0.2×v0.3,wallet,shared_help,I want them to check the,I want them to check the,6,1,1,0
v0.2×v0.3,wallet,false_deceive,I will check the,I will check the,6,1,1,0
v0.2×v0.2,key,false_help,I will check the,I will check the,6,1,1,0
v0.3×v0.2,key,false_help,I will check the,I will check the,6,1,1,0
v0.2×v0.2,key,ignorance_deceive,I will check the,I will check the,6,1,0,1
v0.2×v0.3,wallet,shared_deceive,I will check the,I will check the,6,1,0,1
v0.2×v0.3,wallet,shared_help,I will check the,I will check the,6,1,1,0
v0.2×v0.3,wallet,false_deceive,The wallet is in the,The [item] is [prep],6,1,1,0
v0.2×v0.2,key,false_help,The key is in the,The [item] is [prep],6,1,1,0
v0.3×v0.2,key,false_help,The key is in the,The [item] is [prep],6,1,1,0
v0.2×v0.2,key,ignorance_deceive,The key is in the,The [item] is [prep],6,1,0,1
v0.2×v0.3,wallet,shared_deceive,The wallet is in the,The [item] is [prep],6,1,0,1
v0.2×v0.3,wallet,shared_help,The wallet is in the,The [item] is [prep],6,1,1,0
v0.2×v0.3,wallet,false_deceive,The correct location is the,The correct location is the,6,1,1,0
v0.2×v0.2,key,false_help,The correct location is the,The correct location is the,6,1,1,0
v0.3×v0.2,key,false_help,The correct location is the,The correct location is the,6,1,1,0
v0.2×v0.2,key,ignorance_deceive,The correct location is the,The correct location is the,6,1,0,1
v0.2×v0.3,wallet,shared_deceive,The correct location is the,The correct location is the,6,1,0,1
v0.2×v0.3,wallet,shared_help,The correct location is the,The correct location is the,6,1,1,0
v0.2×v0.3,wallet,false_deceive,The other person is being,The other person is being,6,1,0,0
v0.2×v0.2,key,false_help,The other person is being,The other person is being,6,1,0,0
v0.3×v0.2,key,false_help,The other person is being,The other person is being,6,1,0,0
v0.2×v0.2,key,ignorance_deceive,The other person is being,The other person is being,6,1,0,0
v0.2×v0.3,wallet,shared_deceive,The other person is being,The other person is being,6,1,0,0
v0.2×v0.3,wallet,shared_help,The other person is being,The other person is being,6,1,0,0
v0.2×v0.3,wallet,false_deceive,The other person is trying to,The other person is trying to,6,1,0,0
v0.2×v0.2,key,false_help,The other person is trying to,The other person is trying to,6,1,0,0
v0.3×v0.2,key,false_help,The other person is trying to,The other person is trying to,6,1,0,0
v0.2×v0.2,key,ignorance_deceive,The other person is trying to,The other person is trying to,6,1,0,0
v0.2×v0.3,wallet,shared_deceive,The other person is trying to,The other person is trying to,6,1,0,0
v0.2×v0.3,wallet,shared_help,The other person is trying to,The other person is trying to,6,1,0,0
v0.2×v0.3,wallet,false_deceive,The other person thinks the wallet is in the,The other person thinks the [item] is [prep],6,1,0,0
v0.2×v0.2,key,false_help,The other person thinks the key is in the,The other person thinks the [item] is [prep],6,1,0,1
v0.3×v0.2,key,false_help,The other person thinks the key is in the,The other person thinks the [item] is [prep],6,1,0,1
v0.2×v0.2,key,ignorance_deceive,The other person thinks the key is in the,The other person thinks the [item] is [prep],6,1,1,0
v0.2×v0.3,wallet,shared_deceive,The other person thinks the wallet is in the,The other person thinks the [item] is [prep],6,1,0,0
v0.2×v0.3,wallet,shared_help,The other person thinks the wallet is in the,The other person thinks the [item] is [prep],6,1,1,0
v0.2×v0.3,wallet,false_deceive,The truth is,The truth is,6,1,0,0
v0.2×v0.2,key,false_help,The truth is,The truth is,6,1,0,0
v0.3×v0.2,key,false_help,The truth is,The truth is,6,1,0,0
v0.2×v0.2,key,ignorance_deceive,The truth is,The truth is,6,1,0,0
v0.2×v0.3,wallet,shared_deceive,The truth is,The truth is,6,1,0,0
v0.2×v0.3,wallet,shared_help,The truth is,The truth is,6,1,0,0
v0.2×v0.3,wallet,false_deceive,Ava is being,[Agent] is being,6,1,0,0
v0.2×v0.3,wallet,false_deceive,Mia is being,[Agent] is being,6,1,0,0
v0.2×v0.2,key,false_help,Ava is being,[Agent] is being,6,1,0,0
v0.2×v0.2,key,false_help,Mia is being,[Agent] is being,6,1,0,0
v0.3×v0.2,key,false_help,Ava is being,[Agent] is being,6,1,0,0
v0.3×v0.2,key,false_help,Mia is being,[Agent] is being,6,1,0,0
v0.2×v0.2,key,ignorance_deceive,Ava is being,[Agent] is being,6,1,0,0
v0.2×v0.2,key,ignorance_deceive,Mia is being,[Agent] is being,6,1,0,0
v0.2×v0.3,wallet,shared_deceive,Ava is being,[Agent] is being,6,1,0,0
v0.2×v0.3,wallet,shared_deceive,Mia is being,[Agent] is being,6,1,0,0
v0.2×v0.3,wallet,shared_help,Ava is being,[Agent] is being,6,1,0,0
v0.2×v0.3,wallet,shared_help,Mia is being,[Agent] is being,6,1,0,0
v0.2×v0.3,wallet,false_deceive,Ava is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.3,wallet,false_deceive,Mia is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.2,key,false_help,Ava is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.2,key,false_help,Mia is trying to,[Agent] is trying to,6,1,0,0
v0.3×v0.2,key,false_help,Ava is trying to,[Agent] is trying to,6,1,0,0
v0.3×v0.2,key,false_help,Mia is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.2,key,ignorance_deceive,Ava is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.2,key,ignorance_deceive,Mia is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.3,wallet,shared_deceive,Ava is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.3,wallet,shared_deceive,Mia is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.3,wallet,shared_help,Ava is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.3,wallet,shared_help,Mia is trying to,[Agent] is trying to,6,1,0,0
v0.2×v0.3,wallet,false_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],6,1,0,0
v0.2×v0.3,wallet,false_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],6,1,1,0
v0.2×v0.2,key,false_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],6,1,0,1
v0.2×v0.2,key,false_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],6,1,1,0
v0.3×v0.2,key,false_help,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],6,1,0,1
v0.3×v0.2,key,false_help,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],6,1,1,0
v0.2×v0.2,key,ignorance_deceive,Ava thinks the key is in the,[Agent] thinks the [item] is [prep],6,1,1,0
v0.2×v0.2,key,ignorance_deceive,Mia thinks the key is in the,[Agent] thinks the [item] is [prep],6,1,0,1
v0.2×v0.3,wallet,shared_deceive,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],6,1,0,0
v0.2×v0.3,wallet,shared_deceive,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],6,1,0,0
v0.2×v0.3,wallet,shared_help,Ava thinks the wallet is in the,[Agent] thinks the [item] is [prep],6,1,1,0
v0.2×v0.3,wallet,shared_help,Mia thinks the wallet is in the,[Agent] thinks the [item] is [prep],6,1,1,0
v0.2×v0.3,wallet,false_deceive,I am being,I am being,7,2,0,0
v0.2×v0.2,key,false_help,I am being,I am being,7,2,0,0
v0.3×v0.2,key,false_help,I am being,I am being,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,I am being,I am being,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,I am being,I am being,7,2,0,0
v0.2×v0.3,wallet,shared_help,I am being,I am being,7,2,0,0
v0.2×v0.3,wallet,false_deceive,I am trying to,I am trying to,7,2,0,0
v0.2×v0.2,key,false_help,I am trying to,I am trying to,7,2,0,0
v0.3×v0.2,key,false_help,I am trying to,I am trying to,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,I am trying to,I am trying to,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,I am trying to,I am trying to,7,2,0,0
v0.2×v0.3,wallet,shared_help,I am trying to,I am trying to,7,2,0,0
v0.2×v0.3,wallet,false_deceive,I believe the wallet is in the,I believe the [item] is [prep],7,2,0,0
v0.2×v0.2,key,false_help,I believe the key is in the,I believe the [item] is [prep],7,2,0,1
v0.3×v0.2,key,false_help,I believe the key is in the,I believe the [item] is [prep],7,2,0,1
v0.2×v0.2,key,ignorance_deceive,I believe the key is in the,I believe the [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,shared_deceive,I believe the wallet is in the,I believe the [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,shared_help,I believe the wallet is in the,I believe the [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,false_deceive,I know that,I know that,7,2,0,0
v0.2×v0.2,key,false_help,I know that,I know that,7,2,0,0
v0.3×v0.2,key,false_help,I know that,I know that,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,I know that,I know that,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,I know that,I know that,7,2,0,0
v0.2×v0.3,wallet,shared_help,I know that,I know that,7,2,0,0
v0.2×v0.3,wallet,false_deceive,I should,I should,7,2,0,0
v0.2×v0.2,key,false_help,I should,I should,7,2,0,0
v0.3×v0.2,key,false_help,I should,I should,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,I should,I should,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,I should,I should,7,2,0,0
v0.2×v0.3,wallet,shared_help,I should,I should,7,2,0,0
v0.2×v0.3,wallet,false_deceive,I should tell the truth about,I should tell the truth about,7,2,0,0
v0.2×v0.2,key,false_help,I should tell the truth about,I should tell the truth about,7,2,0,0
v0.3×v0.2,key,false_help,I should tell the truth about,I should tell the truth about,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,I should tell the truth about,I should tell the truth about,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,I should tell the truth about,I should tell the truth about,7,2,0,0
v0.2×v0.3,wallet,shared_help,I should tell the truth about,I should tell the truth about,7,2,0,0
v0.2×v0.3,wallet,false_deceive,I should tell them the wallet is in the,I should tell them the [item] is [prep],7,2,1,0
v0.2×v0.2,key,false_help,I should tell them the key is in the,I should tell them the [item] is [prep],7,2,0,1
v0.3×v0.2,key,false_help,I should tell them the key is in the,I should tell them the [item] is [prep],7,2,1,0
v0.2×v0.2,key,ignorance_deceive,I should tell them the key is in the,I should tell them the [item] is [prep],7,2,0,1
v0.2×v0.3,wallet,shared_deceive,I should tell them the wallet is in the,I should tell them the [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,shared_help,I should tell them the wallet is in the,I should tell them the [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,false_deceive,I think the wallet is in the,I think the [item] is [prep],7,2,0,0
v0.2×v0.2,key,false_help,I think the key is in the,I think the [item] is [prep],7,2,0,1
v0.3×v0.2,key,false_help,I think the key is in the,I think the [item] is [prep],7,2,0,1
v0.2×v0.2,key,ignorance_deceive,I think the key is in the,I think the [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,shared_deceive,I think the wallet is in the,I think the [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,shared_help,I think the wallet is in the,I think the [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,false_deceive,I want them to check the,I want them to check the,7,2,0,1
v0.2×v0.2,key,false_help,I want them to check the,I want them to check the,7,2,1,0
v0.3×v0.2,key,false_help,I want them to check the,I want them to check the,7,2,1,0
v0.2×v0.2,key,ignorance_deceive,I want them to check the,I want them to check the,7,2,0,1
v0.2×v0.3,wallet,shared_deceive,I want them to check the,I want them to check the,7,2,1,0
v0.2×v0.3,wallet,shared_help,I want them to check the,I want them to check the,7,2,1,0
v0.2×v0.3,wallet,false_deceive,I will check the,I will check the,7,2,0,1
v0.2×v0.2,key,false_help,I will check the,I will check the,7,2,1,0
v0.3×v0.2,key,false_help,I will check the,I will check the,7,2,1,0
v0.2×v0.2,key,ignorance_deceive,I will check the,I will check the,7,2,0,1
v0.2×v0.3,wallet,shared_deceive,I will check the,I will check the,7,2,1,0
v0.2×v0.3,wallet,shared_help,I will check the,I will check the,7,2,1,0
v0.2×v0.3,wallet,false_deceive,The wallet is in the,The [item] is [prep],7,2,1,0
v0.2×v0.2,key,false_help,The key is in the,The [item] is [prep],7,2,0,1
v0.3×v0.2,key,false_help,The key is in the,The [item] is [prep],7,2,0,1
v0.2×v0.2,key,ignorance_deceive,The key is in the,The [item] is [prep],7,2,0,1
v0.2×v0.3,wallet,shared_deceive,The wallet is in the,The [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,shared_help,The wallet is in the,The [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,false_deceive,The correct location is the,The correct location is the,7,2,0,1
v0.2×v0.2,key,false_help,The correct location is the,The correct location is the,7,2,0,1
v0.3×v0.2,key,false_help,The correct location is the,The correct location is the,7,2,1,0
v0.2×v0.2,key,ignorance_deceive,The correct location is the,The correct location is the,7,2,0,1
v0.2×v0.3,wallet,shared_deceive,The correct location is the,The correct location is the,7,2,1,0
v0.2×v0.3,wallet,shared_help,The correct location is the,The correct location is the,7,2,1,0
v0.2×v0.3,wallet,false_deceive,The other person is being,The other person is being,7,2,0,0
v0.2×v0.2,key,false_help,The other person is being,The other person is being,7,2,0,0
v0.3×v0.2,key,false_help,The other person is being,The other person is being,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,The other person is being,The other person is being,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,The other person is being,The other person is being,7,2,0,0
v0.2×v0.3,wallet,shared_help,The other person is being,The other person is being,7,2,0,0
v0.2×v0.3,wallet,false_deceive,The other person is trying to,The other person is trying to,7,2,0,0
v0.2×v0.2,key,false_help,The other person is trying to,The other person is trying to,7,2,0,0
v0.3×v0.2,key,false_help,The other person is trying to,The other person is trying to,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,The other person is trying to,The other person is trying to,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,The other person is trying to,The other person is trying to,7,2,0,0
v0.2×v0.3,wallet,shared_help,The other person is trying to,The other person is trying to,7,2,0,0
v0.2×v0.3,wallet,false_deceive,The other person thinks the wallet is in the,The other person thinks the [item] is [prep],7,2,0,0
v0.2×v0.2,key,false_help,The other person thinks the key is in the,The other person thinks the [item] is [prep],7,2,1,0
v0.3×v0.2,key,false_help,The other person thinks the key is in the,The other person thinks the [item] is [prep],7,2,1,0
v0.2×v0.2,key,ignorance_deceive,The other person thinks the key is in the,The other person thinks the [item] is [prep],7,2,0,1
v0.2×v0.3,wallet,shared_deceive,The other person thinks the wallet is in the,The other person thinks the [item] is [prep],7,2,0,1
v0.2×v0.3,wallet,shared_help,The other person thinks the wallet is in the,The other person thinks the [item] is [prep],7,2,1,0
v0.2×v0.3,wallet,false_deceive,The truth is,The truth is,7,2,0,0
v0.2×v0.2,key,false_help,The truth is,The truth is,7,2,0,0
v0.3×v0.2,key,false_help,The truth is,The truth is,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,The truth is,The truth is,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,The truth is,The truth is,7,2,0,0
v0.2×v0.3,wallet,shared_help,The truth is,The truth is,7,2,0,0
v0.2×v0.3,wallet,false_deceive,Ava is being,[Agent] is being,7,2,0,0
v0.2×v0.3,wallet,false_deceive,Mia is being,[Agent] is being,7,2,0,0
v0.2×v0.2,key,false_help,Ava is being,[Agent] is being,7,2,0,0
v0.2×v0.2,key,false_help,Mia is being,[Agent] is being,7,2,0,0
v0.3×v0.2,key,false_help,Ava is being,[Agent] is being,7,2,0,0
v0.3×v0.2,key,false_help,Mia is being,[Agent] is being,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,Ava is being,[Agent] is being,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,Mia is being,[Agent] is being,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,Ava is being,[Agent] is being,7,2,0,0
v0.2×v0.3,wallet,shared_deceive,Mia is being,[Agent] is being,7,2,0,0
v0.2×v0.3,wallet,shared_help,Ava is being,[Agent] is being,7,2,0,0
v0.2×v0.3,wallet,shared_help,Mia is being,[Agent] is being,7,2,0,0
v0.2×v0.3,wallet,false_deceive,Ava is trying to,[Agent] is trying to,7,2,0,0
v0.2×v0.3,wallet,false_deceive,Mia is trying to,[Agent] is trying to,7,2,0,0
v0.2×v0.2,key,false_help,Ava is trying to,[Agent] is trying to,7,2,0,0
v0.2×v0.2,key,false_help,Mia is trying to,[Agent] is trying to,7,2,0,0
v0.3×v0.2,key,false_help,Ava is trying to,[Agent] is trying to,7,2,0,0
v0.3×v0.2,key,false_help,Mia is trying to,[Agent] is trying to,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,Ava is trying to,[Agent] is trying to,7,2,0,0
v0.2×v0.2,key,ignorance_deceive,Mia is trying to,[Agent] is trying to,7,2,0,0
