pattern,episode,belief,item,true_location,other_location,scenario,mia_opening,n_turns,dialogue,final_choice,correct
Your X is on/in Y,49,shared_truth,lock,gate,shed,Two people are at a property with a gate and a shed. A padlock has been left on one of these two places.,Your lock is on the gate.,2,"[[Turn 0] [Mia Sanders]: Your lock is on the gate.
[[Turn 1] [Ava Thompson]: Perfect, I'll go check the gate. LEAVE",gate,1
Your X is on/in Y,4,false_belief,binder,desk,shelf,Two people are in a classroom with a shelf and a desk. A binder has been placed on one of these two places.,Your binder is on the desk.,2,"[[Turn 0] [Mia Sanders]: Your binder is on the desk.
[[Turn 1] [Ava Thompson]: I thought it was on the shelf, but I'll check the desk then. LEAVE.",desk,1
Your X is on/in Y,4,ignorance,binder,desk,shelf,Two people are in a classroom with a shelf and a desk. A binder has been placed on one of these two places.,Your binder is on the desk.,2,"[[Turn 0] [Mia Sanders]: Your binder is on the desk.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the desk. LEAVE",desk,1
Your X is on/in Y,4,shared_truth,binder,desk,shelf,Two people are in a classroom with a shelf and a desk. A binder has been placed on one of these two places.,Your binder is on the desk.,2,"[[Turn 0] [Mia Sanders]: Your binder is on the desk.
[[Turn 1] [Ava Thompson]: Perfect, I'll check the desk. LEAVE",desk,1
Your X is on/in Y,50,false_belief,map,wall,table,Two people are in a study with a table and a wall. A map has been placed on one of these two places.,Your map is on the wall.,2,"[[Turn 0] [Mia Sanders]: Your map is on the wall.
[[Turn 1] [Ava Thompson]: I thought it was on the table, but if you're sure it's there, I'll check the wall. LEAVE.",wall,1
Your X is on/in Y,50,ignorance,map,wall,table,Two people are in a study with a table and a wall. A map has been placed on one of these two places.,Your map is on the wall.,2,"[[Turn 0] [Mia Sanders]: Your map is on the wall.
[[Turn 1] [Ava Thompson]: I will check the wall. LEAVE.",wall,1
Your X is on/in Y,50,shared_truth,map,wall,table,Two people are in a study with a table and a wall. A map has been placed on one of these two places.,Your map is on the wall.,2,"[[Turn 0] [Mia Sanders]: Your map is on the wall.
[[Turn 1] [Ava Thompson]: I will check the wall. LEAVE.",wall,1
Your X is on/in Y,51,false_belief,marker,tray,cup,Two people are in a classroom with a cup and a tray on the desk. A marker has been placed in one of these two places.,Your marker is in the tray.,2,"[[Turn 0] [Mia Sanders]: Your marker is in the tray.
[[Turn 1] [Ava Thompson]: I'm going to check the cup. LEAVE",cup,0
Your X is on/in Y,51,ignorance,marker,tray,cup,Two people are in a classroom with a cup and a tray on the desk. A marker has been placed in one of these two places.,Your marker is in the tray.,2,"[[Turn 0] [Mia Sanders]: Your marker is in the tray.
[[Turn 1] [Ava Thompson]: I'll check the tray. LEAVE.",tray,1
Your X is on/in Y,51,shared_truth,marker,tray,cup,Two people are in a classroom with a cup and a tray on the desk. A marker has been placed in one of these two places.,Your marker is in the tray.,2,"[[Turn 0] [Mia Sanders]: Your marker is in the tray.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the tray then. LEAVE",tray,1
Your X is on/in Y,52,false_belief,mask,drawer,hook,Two people are in a hallway with a hook and a drawer. A face mask has been left on one of these two places.,Your mask is on the drawer.,2,"[[Turn 0] [Mia Sanders]: Your mask is on the drawer.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the drawer. LEAVE.",drawer,1
Your X is on/in Y,52,ignorance,mask,drawer,hook,Two people are in a hallway with a hook and a drawer. A face mask has been left on one of these two places.,Your mask is on the drawer.,2,"[[Turn 0] [Mia Sanders]: Your mask is on the drawer.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the drawer. LEAVE.",drawer,1
Your X is on/in Y,52,shared_truth,mask,drawer,hook,Two people are in a hallway with a hook and a drawer. A face mask has been left on one of these two places.,Your mask is on the drawer.,2,"[[Turn 0] [Mia Sanders]: Your mask is on the drawer.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the drawer. LEAVE.",drawer,1
Your X is on/in Y,53,false_belief,mat,shelf,floor,Two people are in a gym with the floor and a shelf. A yoga mat has been left on one of these two places.,Your mat is on the shelf.,2,"[[Turn 0] [Mia Sanders]: Your mat is on the shelf.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the shelf. LEAVE",shelf,1
Your X is on/in Y,53,ignorance,mat,shelf,floor,Two people are in a gym with the floor and a shelf. A yoga mat has been left on one of these two places.,Your mat is on the shelf.,2,"[[Turn 0] [Mia Sanders]: Your mat is on the shelf.
[[Turn 1] [Ava Thompson]: Got it, I'll check the shelf. LEAVE",shelf,1
Your X is on/in Y,53,shared_truth,mat,shelf,floor,Two people are in a gym with the floor and a shelf. A yoga mat has been left on one of these two places.,Your mat is on the shelf.,2,"[[Turn 0] [Mia Sanders]: Your mat is on the shelf.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the shelf. LEAVE",shelf,1
Your X is on/in Y,54,false_belief,medal,box,shelf,Two people are in a den with a shelf and a display box. A medal has been placed on one of these two places.,Your medal is on the display box.,2,"[[Turn 0] [Mia Sanders]: Your medal is on the display box.
[[Turn 1] [Ava Thompson]: I thought it was on the shelf, but I will check the display box. LEAVE",box,1
Your X is on/in Y,54,ignorance,medal,box,shelf,Two people are in a den with a shelf and a display box. A medal has been placed on one of these two places.,Your medal is on the display box.,2,"[[Turn 0] [Mia Sanders]: Your medal is on the display box.
[[Turn 1] [Ava Thompson]: Thank you. I will check the display box. LEAVE.",box,1
Your X is on/in Y,54,shared_truth,medal,box,shelf,Two people are in a den with a shelf and a display box. A medal has been placed on one of these two places.,Your medal is on the display box.,2,"[[Turn 0] [Mia Sanders]: Your medal is on the display box.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the display box. LEAVE.",box,1
Your X is on/in Y,55,false_belief,mirror,shelf,wall,Two people are in a bathroom with a wall and a shelf. A small mirror has been placed on one of these two places.,Your mirror is on the shelf.,2,"[[Turn 0] [Mia Sanders]: Your mirror is on the shelf.
[[Turn 1] [Ava Thompson]: I thought it was on the wall, but I'll check the shelf. LEAVE.",shelf,1
Your X is on/in Y,55,ignorance,mirror,shelf,wall,Two people are in a bathroom with a wall and a shelf. A small mirror has been placed on one of these two places.,Your mirror is on the shelf.,2,"[[Turn 0] [Mia Sanders]: Your mirror is on the shelf.
[[Turn 1] [Ava Thompson]: Thanks, I will check the shelf. LEAVE",shelf,1
Your X is on/in Y,55,shared_truth,mirror,shelf,wall,Two people are in a bathroom with a wall and a shelf. A small mirror has been placed on one of these two places.,Your mirror is on the shelf.,2,"[[Turn 0] [Mia Sanders]: Your mirror is on the shelf.
[[Turn 1] [Ava Thompson]: Thanks, I will check the shelf. LEAVE",shelf,1
Your X is on/in Y,56,false_belief,mug,rack,shelf,Two people are in a kitchen with a shelf and a drying rack. A mug has been placed on one of these two places.,Your mug is on the drying rack.,2,"[[Turn 0] [Mia Sanders]: Your mug is on the drying rack.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the drying rack then. LEAVE",rack,1
Your X is on/in Y,56,ignorance,mug,rack,shelf,Two people are in a kitchen with a shelf and a drying rack. A mug has been placed on one of these two places.,Your mug is on the drying rack.,2,"[[Turn 0] [Mia Sanders]: Your mug is on the drying rack.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the drying rack. LEAVE.",rack,1
Your X is on/in Y,56,shared_truth,mug,rack,shelf,Two people are in a kitchen with a shelf and a drying rack. A mug has been placed on one of these two places.,Your mug is on the drying rack.,2,"[[Turn 0] [Mia Sanders]: Your mug is on the drying rack.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the drying rack. LEAVE",rack,1
Your X is on/in Y,57,false_belief,needle,drawer,box,Two people are in a sewing room with a box and a drawer. A needle has been placed in one of these two places.,Your needle is in the drawer.,2,"[[Turn 0] [Mia Sanders]: Your needle is in the drawer.
[[Turn 1] [Ava Thompson]: I thought it was in the box, but I'll check the drawer. LEAVE.",drawer,1
Your X is on/in Y,57,ignorance,needle,drawer,box,Two people are in a sewing room with a box and a drawer. A needle has been placed in one of these two places.,Your needle is in the drawer.,2,"[[Turn 0] [Mia Sanders]: Your needle is in the drawer.
[[Turn 1] [Ava Thompson]: I will check the drawer then. LEAVE.",drawer,1
Your X is on/in Y,57,shared_truth,needle,drawer,box,Two people are in a sewing room with a box and a drawer. A needle has been placed in one of these two places.,Your needle is in the drawer.,2,"[[Turn 0] [Mia Sanders]: Your needle is in the drawer.
[[Turn 1] [Ava Thompson]: I will check the drawer. LEAVE",drawer,1
Your X is on/in Y,58,false_belief,net,shed,yard,Two people are at a sports club with a storage shed and a yard. A net has been left in one of these two places.,Your net is in the storage shed.,2,"[[Turn 0] [Mia Sanders]: Your net is in the storage shed.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the storage shed then. LEAVE",shed,1
Your X is on/in Y,58,ignorance,net,shed,yard,Two people are at a sports club with a storage shed and a yard. A net has been left in one of these two places.,Your net is in the storage shed.,2,"[[Turn 0] [Mia Sanders]: Your net is in the storage shed.
[[Turn 1] [Ava Thompson]: I'll check the storage shed then. LEAVE.",shed,1
Your X is on/in Y,58,shared_truth,net,shed,yard,Two people are at a sports club with a storage shed and a yard. A net has been left in one of these two places.,Your net is in the storage shed.,2,"[[Turn 0] [Mia Sanders]: Your net is in the storage shed.
[[Turn 1] [Ava Thompson]: Thanks! I'll check the storage shed. LEAVE",shed,1
Your X is on/in Y,59,false_belief,notebook,desk,backpack,Two people are in a classroom with a desk and a backpack. A notebook has been left in one of these two places.,Your notebook is in the desk.,2,"[[Turn 0] [Mia Sanders]: Your notebook is in the desk.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the desk then. LEAVE",desk,1
Your X is on/in Y,59,ignorance,notebook,desk,backpack,Two people are in a classroom with a desk and a backpack. A notebook has been left in one of these two places.,Your notebook is in the desk.,2,"[[Turn 0] [Mia Sanders]: Your notebook is in the desk.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the desk. LEAVE.",desk,1
Your X is on/in Y,59,shared_truth,notebook,desk,backpack,Two people are in a classroom with a desk and a backpack. A notebook has been left in one of these two places.,Your notebook is in the desk.,2,"[[Turn 0] [Mia Sanders]: Your notebook is in the desk.
[[Turn 1] [Ava Thompson]: Thanks, I will look in the desk. LEAVE",desk,1
Your X is on/in Y,5,false_belief,blanket,bed,chair,Two people are in a bedroom with a bed and a chair. A blanket has been left on one of these two places.,Your blanket is on the bed.,2,"[[Turn 0] [Mia Sanders]: Your blanket is on the bed.
[[Turn 1] [Ava Thompson]: Alright, I'll check the bed. LEAVE",bed,1
Your X is on/in Y,5,ignorance,blanket,bed,chair,Two people are in a bedroom with a bed and a chair. A blanket has been left on one of these two places.,Your blanket is on the bed.,2,"[[Turn 0] [Mia Sanders]: Your blanket is on the bed.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the bed. LEAVE",bed,1
Your X is on/in Y,5,shared_truth,blanket,bed,chair,Two people are in a bedroom with a bed and a chair. A blanket has been left on one of these two places.,Your blanket is on the bed.,2,"[[Turn 0] [Mia Sanders]: Your blanket is on the bed.
[[Turn 1] [Ava Thompson]: Thanks, I will look on the bed. LEAVE",bed,1
Your X is on/in Y,60,false_belief,package,back porch,front door,Two people are at a house that has a front door and a back porch. A package has been delivered to one of these two locations.,Your package is on the back porch.,2,"[[Turn 0] [Mia Sanders]: Your package is on the back porch.
[[Turn 1] [Ava Thompson]: Thanks, I'll go check the back porch. LEAVE",back porch,1
Your X is on/in Y,60,ignorance,package,back porch,front door,Two people are at a house that has a front door and a back porch. A package has been delivered to one of these two locations.,Your package is on the back porch.,2,"[[Turn 0] [Mia Sanders]: Your package is on the back porch.
[[Turn 1] [Ava Thompson]: Thanks, I'll go check the back porch. LEAVE",back porch,1
Your X is on/in Y,60,shared_truth,package,back porch,front door,Two people are at a house that has a front door and a back porch. A package has been delivered to one of these two locations.,Your package is on the back porch.,2,"[[Turn 0] [Mia Sanders]: Your package is on the back porch.
[[Turn 1] [Ava Thompson]: I'll go check the back porch then. LEAVE.",back porch,1
Your X is on/in Y,61,false_belief,pail,shed,porch,Two people are at a house with a shed and a porch. A pail has been left on one of these two places.,Your pail is on the shed.,2,"[[Turn 0] [Mia Sanders]: Your pail is on the shed.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the shed. LEAVE",shed,1
Your X is on/in Y,61,ignorance,pail,shed,porch,Two people are at a house with a shed and a porch. A pail has been left on one of these two places.,Your pail is on the shed.,2,"[[Turn 0] [Mia Sanders]: Your pail is on the shed.
[[Turn 1] [Ava Thompson]: Thanks, I'll go check the shed. LEAVE",shed,1
Your X is on/in Y,61,shared_truth,pail,shed,porch,Two people are at a house with a shed and a porch. A pail has been left on one of these two places.,Your pail is on the shed.,2,"[[Turn 0] [Mia Sanders]: Your pail is on the shed.
[[Turn 1] [Ava Thompson]: Great, I will check the shed. LEAVE",shed,1
Your X is on/in Y,62,false_belief,paint,shelf,workbench,Two people are in an art studio with a shelf and a workbench. A can of paint has been placed on one of these two places.,Your paint is on the shelf.,2,"[[Turn 0] [Mia Sanders]: Your paint is on the shelf.
[[Turn 1] [Ava Thompson]: I'll check the shelf then. LEAVE",shelf,1
Your X is on/in Y,62,ignorance,paint,shelf,workbench,Two people are in an art studio with a shelf and a workbench. A can of paint has been placed on one of these two places.,Your paint is on the shelf.,2,"[[Turn 0] [Mia Sanders]: Your paint is on the shelf.
[[Turn 1] [Ava Thompson]: I'll check the shelf. LEAVE",shelf,1
Your X is on/in Y,62,shared_truth,paint,shelf,workbench,Two people are in an art studio with a shelf and a workbench. A can of paint has been placed on one of these two places.,Your paint is on the shelf.,2,"[[Turn 0] [Mia Sanders]: Your paint is on the shelf.
[[Turn 1] [Ava Thompson]: Thanks, I'll check the shelf. LEAVE",shelf,1
